[SISTEMA2]
[cpf-vend]#[cod-prod]#[nome-prod]#[cod-vend]#[qtd-vend]#[valor-vend]#[cnpj-loja]#[cidade-loja]#[data-vend]#[nome-loja]#
12345678922#345#Produto - 345#533#10#858#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 14#
12345678932#639#Produto - 639#534#65#82#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 855#
12345678909#499#Produto - 499#535#94#4#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 910#
12345678927#421#Produto - 421#536#3#269#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 309#
12345678938#126#Produto - 126#537#59#543#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 32#
12345678936#726#Produto - 726#538#93#63#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 897#
12345678937#843#Produto - 843#539#81#763#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 5#
12345678924#172#Produto - 172#540#50#617#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 155#
12345678902#33#Produto - 33#541#97#541#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 412#
12345678932#893#Produto - 893#542#74#820#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 428#
12345678942#881#Produto - 881#543#78#143#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 687#
12345678932#925#Produto - 925#544#74#806#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 710#
12345678940#125#Produto - 125#545#77#380#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 364#
12345678930#301#Produto - 301#546#30#770#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 679#
12345678907#146#Produto - 146#547#82#165#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 388#
12345678925#425#Produto - 425#548#18#695#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 4#
12345678918#70#Produto - 70#549#88#704#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 877#
12345678924#692#Produto - 692#550#18#843#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 718#
12345678938#127#Produto - 127#551#76#264#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 70#
12345678926#610#Produto - 610#552#70#229#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 432#
12345678923#102#Produto - 102#553#63#197#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 868#
12345678940#65#Produto - 65#554#86#71#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 940#
12345678939#770#Produto - 770#555#78#468#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 251#
12345678937#450#Produto - 450#556#1#155#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 723#
12345678937#758#Produto - 758#557#3#724#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 215#
12345678928#918#Produto - 918#558#7#807#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 145#
12345678916#199#Produto - 199#559#62#555#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 639#
12345678949#59#Produto - 59#560#60#175#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 976#
12345678918#631#Produto - 631#561#65#951#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 7#
12345678931#28#Produto - 28#562#94#287#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 333#
12345678918#242#Produto - 242#563#10#351#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 478#
12345678939#633#Produto - 633#564#70#130#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 929#
12345678905#316#Produto - 316#565#54#943#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 602#
12345678943#105#Produto - 105#566#8#613#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 433#
12345678947#304#Produto - 304#567#25#455#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 800#
12345678910#484#Produto - 484#568#60#404#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 458#
12345678920#483#Produto - 483#569#78#189#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 478#
12345678935#877#Produto - 877#570#93#48#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 414#
12345678948#797#Produto - 797#571#36#590#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 94#
12345678924#283#Produto - 283#572#50#95#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 222#
12345678939#720#Produto - 720#573#31#390#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 544#
12345678924#299#Produto - 299#574#18#710#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 213#
12345678906#449#Produto - 449#575#89#941#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 482#
12345678938#514#Produto - 514#576#0#957#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 574#
12345678926#790#Produto - 790#577#94#240#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 403#
12345678903#916#Produto - 916#578#46#54#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 506#
12345678933#48#Produto - 48#579#23#577#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 75#
12345678929#333#Produto - 333#580#79#161#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 586#
12345678903#235#Produto - 235#581#18#50#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 333#
12345678905#502#Produto - 502#582#57#534#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 917#
12345678919#540#Produto - 540#583#80#384#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 215#
12345678906#277#Produto - 277#584#8#511#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 835#
12345678904#390#Produto - 390#585#92#161#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 731#
12345678932#913#Produto - 913#586#44#402#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 894#
12345678905#577#Produto - 577#587#44#125#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 689#
12345678922#808#Produto - 808#588#91#224#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 95#
12345678938#336#Produto - 336#589#11#478#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 694#
12345678910#235#Produto - 235#590#74#922#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 499#
12345678935#196#Produto - 196#591#79#468#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 82#
12345678909#406#Produto - 406#592#61#470#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 463#
12345678949#268#Produto - 268#593#65#187#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 414#
12345678932#978#Produto - 978#594#60#390#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 658#
12345678921#448#Produto - 448#595#99#544#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 253#
12345678910#855#Produto - 855#596#24#863#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 672#
12345678939#211#Produto - 211#597#71#20#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 395#
12345678921#544#Produto - 544#598#88#104#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 790#
12345678923#639#Produto - 639#599#19#537#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 692#
12345678945#129#Produto - 129#600#64#314#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 988#
12345678902#840#Produto - 840#601#46#99#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 811#
12345678903#396#Produto - 396#602#67#270#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 711#
12345678907#537#Produto - 537#603#3#770#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 935#
12345678909#189#Produto - 189#604#6#835#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 453#
12345678918#693#Produto - 693#605#14#581#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 238#
12345678927#956#Produto - 956#606#56#19#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 498#
12345678930#772#Produto - 772#607#85#335#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 459#
12345678949#642#Produto - 642#608#74#748#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 389#
12345678932#512#Produto - 512#609#37#952#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 742#
12345678921#567#Produto - 567#610#34#497#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 473#
12345678940#264#Produto - 264#611#9#716#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 743#
12345678916#594#Produto - 594#612#94#290#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 52#
12345678912#862#Produto - 862#613#74#767#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 683#
12345678938#319#Produto - 319#614#99#812#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 800#
12345678938#557#Produto - 557#615#94#472#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 770#
12345678902#793#Produto - 793#616#83#689#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 142#
12345678941#985#Produto - 985#617#60#61#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 348#
12345678936#212#Produto - 212#618#20#221#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 14#
12345678934#99#Produto - 99#619#33#545#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 58#
12345678937#949#Produto - 949#620#56#237#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 120#
12345678943#89#Produto - 89#621#98#38#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 704#
12345678930#716#Produto - 716#622#80#849#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 860#
12345678924#182#Produto - 182#623#43#771#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 782#
12345678943#399#Produto - 399#624#64#230#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 431#
12345678930#756#Produto - 756#625#0#540#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 3#
12345678927#272#Produto - 272#626#88#142#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 84#
12345678950#475#Produto - 475#627#43#665#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 796#
12345678932#88#Produto - 88#628#74#438#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 493#
12345678943#651#Produto - 651#629#59#69#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 972#
12345678943#968#Produto - 968#630#25#33#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 329#
12345678912#19#Produto - 19#631#53#597#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 717#
12345678932#776#Produto - 776#632#15#962#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 921#
12345678911#810#Produto - 810#633#47#227#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 748#
12345678948#680#Produto - 680#634#60#151#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 607#
12345678905#243#Produto - 243#635#34#395#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 388#
12345678903#112#Produto - 112#636#5#434#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 945#
12345678933#723#Produto - 723#637#31#644#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 354#
12345678908#403#Produto - 403#638#16#14#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 990#
12345678936#982#Produto - 982#639#2#191#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 366#
12345678911#600#Produto - 600#640#47#814#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 135#
12345678946#32#Produto - 32#641#14#608#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 578#
12345678912#20#Produto - 20#642#23#230#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 160#
12345678948#607#Produto - 607#643#60#560#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 788#
12345678934#844#Produto - 844#644#44#160#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 733#
12345678926#51#Produto - 51#645#8#778#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 741#
12345678925#748#Produto - 748#646#44#145#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 549#
12345678944#710#Produto - 710#647#97#373#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 893#
12345678918#296#Produto - 296#648#90#912#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 69#
12345678916#835#Produto - 835#649#11#254#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 394#
12345678922#13#Produto - 13#650#84#620#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 247#
12345678917#21#Produto - 21#651#56#565#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 712#
12345678946#667#Produto - 667#652#64#207#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 906#
12345678924#421#Produto - 421#653#45#473#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 675#
12345678914#406#Produto - 406#654#38#721#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 998#
12345678903#584#Produto - 584#655#66#907#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 774#
12345678911#24#Produto - 24#656#30#179#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 300#
12345678950#652#Produto - 652#657#27#32#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 283#
12345678947#832#Produto - 832#658#30#874#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 641#
12345678943#423#Produto - 423#659#38#126#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 916#
12345678915#640#Produto - 640#660#0#147#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 260#
12345678911#574#Produto - 574#661#81#879#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 667#
12345678916#255#Produto - 255#662#10#483#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 783#
12345678933#505#Produto - 505#663#51#696#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 575#
12345678912#932#Produto - 932#664#61#192#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 84#
12345678904#757#Produto - 757#665#4#858#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 605#
12345678923#99#Produto - 99#666#81#589#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 882#
12345678905#575#Produto - 575#667#82#837#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 625#
12345678906#375#Produto - 375#668#1#17#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 265#
12345678923#550#Produto - 550#669#65#793#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 128#
12345678925#652#Produto - 652#670#94#835#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 31#
12345678949#841#Produto - 841#671#71#92#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 992#
12345678949#289#Produto - 289#672#17#760#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 808#
12345678920#562#Produto - 562#673#65#804#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 51#
12345678947#949#Produto - 949#674#95#538#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 172#
12345678929#425#Produto - 425#675#60#955#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 342#
12345678948#335#Produto - 335#676#49#725#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 530#
12345678910#262#Produto - 262#677#33#87#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 646#
12345678921#136#Produto - 136#678#23#569#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 414#
12345678909#810#Produto - 810#679#6#699#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 779#
12345678942#679#Produto - 679#680#67#319#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 645#
12345678929#288#Produto - 288#681#48#344#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 210#
12345678939#992#Produto - 992#682#98#162#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 941#
12345678929#420#Produto - 420#683#69#915#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 664#
12345678932#928#Produto - 928#684#77#250#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 176#
12345678925#216#Produto - 216#685#47#668#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 753#
12345678912#972#Produto - 972#686#25#908#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 958#
12345678946#790#Produto - 790#687#83#649#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 30#
12345678918#310#Produto - 310#688#41#450#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 234#
12345678937#608#Produto - 608#689#70#265#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 161#
12345678919#320#Produto - 320#690#58#759#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 205#
12345678949#80#Produto - 80#691#32#675#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 956#
12345678931#36#Produto - 36#692#28#866#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 56#
12345678924#130#Produto - 130#693#70#957#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 659#
12345678905#470#Produto - 470#694#84#643#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 509#
12345678940#972#Produto - 972#695#80#349#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 774#
12345678932#235#Produto - 235#696#6#489#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 41#
12345678918#468#Produto - 468#697#11#76#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 825#
12345678936#347#Produto - 347#698#54#956#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 597#
12345678943#209#Produto - 209#699#70#636#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 425#
12345678945#63#Produto - 63#700#90#474#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 287#
12345678931#634#Produto - 634#701#68#647#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 404#
12345678942#228#Produto - 228#702#41#430#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 984#
12345678915#35#Produto - 35#703#65#136#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 972#
12345678918#281#Produto - 281#704#91#885#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 308#
12345678947#321#Produto - 321#705#81#456#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 852#
12345678903#928#Produto - 928#706#69#57#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 408#
12345678914#146#Produto - 146#707#37#143#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 81#
12345678928#104#Produto - 104#708#12#975#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 86#
12345678930#323#Produto - 323#709#52#715#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 977#
12345678935#912#Produto - 912#710#37#288#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 592#
12345678936#909#Produto - 909#711#17#357#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 65#
12345678929#746#Produto - 746#712#17#2#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 705#
12345678909#891#Produto - 891#713#73#727#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 127#
12345678908#1#Produto - 1#714#58#452#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 133#
12345678903#794#Produto - 794#715#24#704#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 30#
12345678948#807#Produto - 807#716#4#315#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 695#
12345678913#606#Produto - 606#717#93#658#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 760#
12345678943#387#Produto - 387#718#34#88#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 112#
12345678935#789#Produto - 789#719#78#280#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 939#
12345678924#133#Produto - 133#720#6#374#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 510#
12345678908#932#Produto - 932#721#93#548#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 946#
12345678904#251#Produto - 251#722#97#680#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 403#
12345678903#498#Produto - 498#723#69#692#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 142#
12345678907#814#Produto - 814#724#15#63#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 901#
12345678945#553#Produto - 553#725#16#939#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 400#
12345678933#963#Produto - 963#726#79#131#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 205#
12345678903#921#Produto - 921#727#89#416#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 991#
12345678925#527#Produto - 527#728#90#352#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 428#
12345678906#356#Produto - 356#729#71#772#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 700#
12345678911#474#Produto - 474#730#57#714#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 451#
12345678947#860#Produto - 860#731#37#540#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 889#
12345678934#235#Produto - 235#732#45#10#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 248#
12345678949#228#Produto - 228#733#41#922#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 403#
12345678907#359#Produto - 359#734#39#499#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 228#
12345678949#504#Produto - 504#735#52#599#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 702#
12345678909#300#Produto - 300#736#45#241#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 800#
12345678902#946#Produto - 946#737#60#615#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 249#
12345678918#607#Produto - 607#738#42#126#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 649#
12345678928#933#Produto - 933#739#68#146#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 64#
12345678915#146#Produto - 146#740#5#304#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 918#
12345678948#974#Produto - 974#741#42#264#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 348#
12345678902#759#Produto - 759#742#74#907#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 951#
12345678923#172#Produto - 172#743#41#671#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 498#
12345678921#548#Produto - 548#744#60#862#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 765#
12345678943#153#Produto - 153#745#17#470#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 158#
12345678903#340#Produto - 340#746#94#550#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 602#
12345678933#836#Produto - 836#747#90#648#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 342#
12345678950#76#Produto - 76#748#76#995#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 339#
12345678930#564#Produto - 564#749#9#416#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 643#
12345678903#558#Produto - 558#750#56#928#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 528#
12345678913#416#Produto - 416#751#17#5#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 463#
12345678933#777#Produto - 777#752#2#612#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 194#
12345678920#819#Produto - 819#753#4#685#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 25#
12345678931#524#Produto - 524#754#6#338#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 151#
12345678930#721#Produto - 721#755#94#685#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 560#
12345678947#549#Produto - 549#756#4#774#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 449#
12345678908#185#Produto - 185#757#75#77#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 766#
12345678937#554#Produto - 554#758#75#777#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 404#
12345678907#698#Produto - 698#759#82#31#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 389#
12345678928#789#Produto - 789#760#85#145#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 186#
12345678938#9#Produto - 9#761#95#327#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 643#
12345678919#438#Produto - 438#762#12#249#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 696#
12345678925#806#Produto - 806#763#37#42#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 205#
12345678922#455#Produto - 455#764#46#925#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 815#
12345678943#870#Produto - 870#765#11#295#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 679#
12345678918#200#Produto - 200#766#78#846#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 305#
12345678918#114#Produto - 114#767#75#22#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 898#
12345678950#85#Produto - 85#768#43#249#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 110#
12345678928#928#Produto - 928#769#92#54#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 832#
12345678931#224#Produto - 224#770#92#454#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 738#
12345678911#536#Produto - 536#771#91#262#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 168#
12345678935#849#Produto - 849#772#41#309#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 430#
12345678907#292#Produto - 292#773#58#260#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 930#
12345678928#402#Produto - 402#774#49#893#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 383#
12345678933#722#Produto - 722#775#11#158#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 818#
12345678934#130#Produto - 130#776#20#238#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 997#
12345678921#806#Produto - 806#777#83#594#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 186#
12345678949#37#Produto - 37#778#64#803#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 689#
12345678933#270#Produto - 270#779#69#7#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 235#
12345678939#900#Produto - 900#780#87#153#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 863#
12345678931#996#Produto - 996#781#98#553#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 517#
12345678915#18#Produto - 18#782#42#392#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 178#
12345678944#148#Produto - 148#783#94#107#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 792#
12345678950#13#Produto - 13#784#35#119#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 668#
12345678905#698#Produto - 698#785#87#687#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 939#
12345678936#129#Produto - 129#786#45#465#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 534#
12345678940#264#Produto - 264#787#13#491#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 307#
12345678931#10#Produto - 10#788#65#947#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 662#
12345678904#349#Produto - 349#789#13#464#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 592#
12345678932#246#Produto - 246#790#16#447#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 382#
12345678946#654#Produto - 654#791#74#668#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 468#
12345678918#456#Produto - 456#792#3#97#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 253#
12345678945#143#Produto - 143#793#61#66#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 650#
12345678946#633#Produto - 633#794#62#453#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 609#
12345678932#945#Produto - 945#795#37#936#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 129#
12345678925#343#Produto - 343#796#20#406#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 250#
12345678932#206#Produto - 206#797#55#872#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 805#
12345678935#100#Produto - 100#798#34#628#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 529#
12345678915#736#Produto - 736#799#3#961#1234567890001#Floripa#2020-09-28T16:46:38#Loja - 205#
